fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
DAP,DESTEK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.04598,689810321,721527930.81,844,DESTEK PORTFÖY PARA PİYASASI FONU
DAS,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,56.090972,2048750635,114916414032.21,25236,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON
DBA,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Altın Fonu,0.742795,13055888689,9697854706.34,25133,DENİZ PORTFÖY ALTIN FONU
DBB,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,0.116622,3288901839,383558528.42,2071,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU
DBH,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,0.38747,2530923700,980658266.66,8620,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU
DBK,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,0.124107,9711335306,1205245443.51,85273,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
DBP,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,0.510785,322833800,164898569.37,1062,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON
DBZ,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,0.144134,4868795000,701757786.98,2825,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
DCB,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,4.892166,27086632578,132512309647.36,21991,DENİZ PORTFÖY PARA PİYASASI SERBEST (TL) FON
DDA,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,13.140598,24249835,318657342.14,1031,DENİZ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
DDF,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,12.841009,7070571,90793267.53,549,DENİZ PORTFÖY DİNAMO HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
DEF,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.780515,25903099,72023949.04,89,ALLBATROSS PORTFÖY DEFNE SERBEST FON
DEH,DESTEK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.982944,31663441,31123399.64,228,DESTEK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
DFC,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,3.265493,34346514,112158300.21,1518,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON
DFD,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,2.755841,53195212,146597528.41,447,DENİZ PORTFÖY EMTİA SERBEST FON
DFI,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.535987,4927517302,32206187942.54,47476,ATLAS PORTFÖY SERBEST FON
DGF,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.538481,86863269,133637477.04,525,A1 CAPİTAL PORTFÖY DEĞİŞKEN FON
DGH,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.075711,292915366,3244245900.08,257,ATA PORTFÖY PARA PİYASASI SERBEST (TL) FON
DHJ,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,6.779726,31020051,210307455.11,2898,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
DHM,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Fon Sepeti Fonu,5.357725,4716849,25271580.94,1111,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
DHT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.132507,62282215,70535038.63,765,DENİZ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
DHV,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,2.396746,189386389,453911157.28,696,DENİZ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
DID,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.476593,18895573,27901079.12,157,DENİZ PORTFÖY İKİNCİ DEĞİŞKEN FON
DIP,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.620881,31436082166,50954154370.78,1994,DENİZ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
DKC,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,0.611344,17681173,10809276.07,26,DENİZ PORTFÖY İKİNCİ SERBEST FON
DKH,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,3.81723,24125862,92093957.57,1385,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
DKL,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,51.459275,7945665,408878163.15,104,DENİZ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON
DKR,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.045704,167214121,174856550.76,1258,DENİZ PORTFÖY ONDÖRDÜNCÜ SERBEST FON
DL2,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Para Piyasası Fonu,2.542406,3558858326,9048063227.3,657,DENİZ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU
DLD,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,7.826452,8211389,64266041.06,577,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
DLY,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Para Piyasası Fonu,6.229884,10135968845,63145914260.1,309520,DENİZ PORTFÖY PARA PİYASASI (TL) FONU
DLZ,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,0.512329,21860853,11199943.84,44,DENİZ PORTFÖY ALİZE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
DMG,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Fon Sepeti Fonu,6.716401,436423390,2931194371.31,15137,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU
DNF,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.390623,178792774,248633297.13,196,A1 CAPİTAL PORTFÖY DİNAMİK FON SEPETİ FONU
DNH,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.160313,14816881,17192213.89,61,DENİZ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
DNK,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.70327,378645829,644936084.9,127,TACİRLER PORTFÖY DENGE KATILIM SERBEST FON
DNM,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,52.767575,27617428,1457304699.17,1061,QNB PORTFÖY DİNAMİK DAĞILIMLI SERBEST (DÖVİZ) FON
DNP,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.472992,1419552896,2090990297.31,347,DENİZ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON
DOH,TERA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.579237,17311790407,44651205198.25,40042,TERA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
DOL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.633872,103530548,5552744190.52,383,AKTİF PORTFÖY ÜÇÜNCÜ AKTİF SERBEST (DÖVİZ) FON
DOV,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,61.30388,1189647743,72930022758.78,17148,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON
DPB,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,24.674796,380224429,9381960040.02,3067,DENİZ PORTFÖY SERBEST (DÖVİZ) FON
DPI,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,9.070636,35969373,326265079.68,143,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
DPK,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Katılım Fonu,8.843361,104636613,925339378.07,1382,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
DPT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,18.725994,17139804,320959864.63,5033,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )
DRA,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.22736,32636305,40056480.73,42,NEO PORTFÖY DORA SERBEST FON
DRT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.209129,23676522,28627979.86,505,DENİZ PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
DSD,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,72.316397,53259471,3851533055.89,1408,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ_AVRO) FON
DSP,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Fon Sepeti Fonu,15.003588,9782298,146769570.03,1213,DENİZ PORTFÖY DENGELİ FON SEPETİ FONU
DTH,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.332422,158731411,211497229.04,214,EMAA BLUE PORTFÖY DÖNÜŞÜM TEKNOLOJİLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
DTL,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,4.056645,38607384,156616457.44,3077,DENİZ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
DTM,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.50287,42085665,63249286.29,2714,DENİZ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER DEĞİŞKEN FON
DTZ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.283191,111238792,587695744.62,8317,AK PORTFÖY ROBOTİK TEKNOLOJİLER DEĞİŞKEN FON
DUD,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,52.112837,8049826,419499267.63,265,DENİZ PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON
DUH,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.0974,130749903,143484976.46,442,HEDEF PORTFÖY UFUK HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
DUV,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,1.348196,48097444,64844791.65,217,DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
DVS,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.611252,2429453685,3914462923.19,354,DENİZ PORTFÖY KISA VADELİ SERBEST (TL) FON
DVT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,9.922233,90228174,895264944.59,10972,DENİZ PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON
DXP,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,1.896702,24396807,46273478.44,1026,DENİZ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
DYN,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,4.503586,12879209,58002620,1601,DENİZ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON
DZE,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,1.008731,194235100,195930873.04,2870,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
DZM,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,87.695904,125187206,10978405194.02,4063,DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON
EBD,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.265209,300461402,79685186.44,562,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON
EBI,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,57.095773,14178297,809520829.07,24,EMAA BLUE PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON
EBS,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,49.783115,93596376,4659519111.31,33,EMAA BLUE PORTFÖY BİRİNCİ SERBEST (DÖVİZ-ABD DOLARI) FON
EC2,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,87.608208,736665,64537883.08,1863,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
ECA,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.082855,212886222,443411045.1,1164,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON
EDN,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.057685,268566079,284058389.9,41,EMAA BLUE PORTFÖY DENGELİ DEĞİŞKEN FON
EDP,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.200515,150816108,181056949.44,81,NEO PORTFÖY KORUNCUK EĞİTİME DESTEK PARA PİYASASI SERBEST FON
EDT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,2.316368,420580074,974218045.16,606,DENİZ PORTFÖY TED EĞİTİME DESTEK SERBEST FON
EDU,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.673846,101205566,371813692.31,695,İŞ PORTFÖY TEV EĞİTİME DESTEK DEĞİŞKEN FON
EGR,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.050097,262474463,275623654.78,122,EMAA BLUE PORTFÖY AGRESİF DEĞİŞKEN FON
EIB,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.691405,442407584,305882929.37,486,ASTRA PORTFÖY DEĞİŞKEN FON
EID,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.973938,47050879,92875511.26,1804,ASTRA PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)
EIL,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.421651,177509475,962394491.26,1400,ASTRA PORTFÖY PARA PİYASASI (TL) FONU
EKF,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.140328,8827191862,1238702921.48,4817,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU
ELZ,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,13.775899,23207464,319703675.34,686,ASTRA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
EML,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.230376,33747737,41522395.15,959,AK PORTFÖY EMLAK SEKTÖRÜ DEĞİŞKEN FON
ENJ,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.3894,48957406,68021396.42,667,AKTİF PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
EP1,EMLAK KATILIM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.095447,11688441062,12804062808.72,2111,EMLAK KATILIM PORTFÖY PARA PİYASASI KATILIM (TL) FONU
EPA,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.412496,402918066,569120282.94,162,EMAA BLUE PORTFÖY PARA PİYASASI KATILIM (TL) FONU
EPI,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.113293,252553754,281166442.27,337,EMAA BLUE PORTFÖY İNŞAAT SEKTÖRÜ KATILIM FONU
EPK,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Fon Sepeti Fonu,1.337029,170861035,228446198.24,1464,EMAA BLUE PORTFÖY KIYMETLİ MADENLER KATILIM FON SEPETİ FONU
EPP,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.5203,1263711573,1921220173.58,55,EMAA BLUE PORTFÖY PARA PİYASASI SERBEST FON
EPT,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,1.370193,962492912,1318801375.2,72,EMAA BLUE PORTFÖY PARA PİYASASI (TL) FONU
ESG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.149444,2695590,11185199.95,79,AKTİF PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON
ESP,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.222614,69559524,15484933.03,261,AURA PORTFÖY EMTİA SERBEST FON
ETN,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.025286,220119521,225685467.48,19,EMAA BLUE PORTFÖY TEMKİNLİ DEĞİŞKEN FON
EUN,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.996937,94012013,6016480853.27,3504,GARANTİ PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON
EUZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.507263,2321240926,147415658413.1,38697,GARANTİ PORTFÖY SERBEST (DÖVİZ-AVRO) FON
EVL,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,0,0,0,0,EMAA BLUE PORTFÖY ÇOKLU VARLIK KATILIM FONU
EVM,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.161905,49853738,57925300.99,654,DENİZ PORTFÖY ENERJİ VE MADENCİLİK SEKTÖRÜ DEĞİŞKEN FON
EYT,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.05018,13683901,41738361.76,474,AKTİF PORTFÖY İKİNCİ FON SEPETİ FONU
FAK,FONMAP PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.274822,15585890,19869242.4,354,FONMAP PORTFÖY ALTIN KATILIM FONU
FAL,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.234128,263033321,324616772.3,599,ONE PORTFÖY ALTIN FONU
FBC,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.931939,81775996,157986227.73,5654,ONE PORTFÖY KAR PAYI ÖDEYEN KATILIM FONU
FBI,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.894994,317300062,17100885013.11,4984,FİBA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
FBV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.540082,82512640,622152041.05,1875,İŞ PORTFÖY MODEL SERBEST FON
FBZ,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.725541,62460135,295157920.31,395,FİBA PORTFÖY TEKNOLOJİ SERBEST FON
FCK,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.796621,216360434,388717671.26,533,ONE PORTFÖY ÇOKLU VARLIK KATILIM FONU
FD1,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.060902,9360944,19291985.92,140,ONE PORTFÖY BİRİNCİ DEĞİŞKEN FON
FDG,FONMAP PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.675427,18186573,48656855.38,721,FONMAP PORTFÖY BİRİNCİ DEĞİŞKEN FON
FDV,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.121701,245000000,1499816627.2,1,AZİMUT PORTFÖY DMR SERBEST FON
FFH,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,8.860956,197198947,1747371140.26,2217,QNB PORTFÖY ÇOKLU VARLIK KATILIM FONU
FFP,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.849324,254538397,1997954418.71,2398,QNB PORTFÖY FON SEPETİ FONU
FI3,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,817.390149,2372203,1939015213.35,9782,QNB PORTFÖY BORÇLANMA ARAÇLARI FONU
FIB,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,0.499664,9849743707,4921560314.25,12359,FİBA PORTFÖY ALTIN FONU
FID,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.066353,831391143,886556565.72,1696,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON
FIL,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,0.381268,39726026221,15146267107.53,21242,FİBA PORTFÖY PARA PİYASASI (TL) FONU
FIT,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.238246,1186640470,282712519.74,641,FİBA PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU
FJB,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.285255,52775631,384483922.4,723,FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON
FJZ,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,66.37948,21756352,1444175338.4,791,FİBA PORTFÖY FIRTINA SERBEST (DÖVİZ) FON
FKE,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,60.0203,817350091,49057597576.95,12180,QNB PORTFÖY KRİSTAL SERBEST (DÖVİZ-AVRO) FON
FLS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,62.360967,68943273,4299369205.76,2352,YAPI KREDİ PORTFÖY FLORYA SERBEST (DÖVİZ-AVRO) FON
FLY,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.583451,63468760,100499679.34,2177,AKTİF PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
FMG,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.310246,3638125530,12043088668.72,10076,QNB PORTFÖY GÜMÜŞ SERBEST FON
FMV,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.45545,114963952,167324337.66,33,DENİZ PORTFÖY FMV IŞIK ÜNİVERSİTESİ EĞİTİME DESTEK SERBEST FON
FNO,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.207716,52431546265,10890850363.11,6522,QNB PORTFÖY BİRİNCİ DEĞİŞKEN FON
FNT,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,2.071081,191641886,396905785.95,1701,HEDEF PORTFÖY MODEL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
FP4,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.621074,165853485,103007270.44,124,ONE PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
FPE,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,76.641852,4400830,337287760.72,1418,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
FPG,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.166742,365890161,792789548.09,2003,FİBA PORTFÖY GÜMÜŞ SERBEST FON
FPH,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,35.792195,36512192,1306851494.86,4498,FİBA PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
FPI,FONMAP PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,2.711571,26723485,72462638.93,206,FONMAP PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
FPK,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.100641,2507647228,252372503.26,1203,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
FPR,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.023161,16279397,179450415.57,34,STRATEJİ PORTFÖY FOREST HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
FPZ,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,70.255044,1939134094,136233951112.46,19504,QNB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
FRA,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,32.720455,16346222,534855821.38,2,AZİMUT PORTFÖY MAB SERBEST FON
FRC,FONMAP PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.567005,42786591,67046812.1,196,FONMAP PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
