fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
PID,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.887108,28053802,52940556.3,95,PİRAMİT PORTFÖY DEĞİŞKEN FON
PIL,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.866951,105354120,407399220.11,7465,ROTA PORTFÖY PİL TEKNOLOJİLERİ VE ENERJİ FON SEPETİ FONU
PIP,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.731343,3108919635,5382606636.59,371,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
PIR,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.681259,59968643,100822839.27,829,PİRAMİT PORTFÖY ALTIN FONU
PJL,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.344395,232973481,1245102319.87,1593,PHİLLİP PORTFÖY PARA PİYASASI FONU
PJP,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.54735,8054921,407154910,13,PERFORM PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
PK1,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.075885,22050533,23723831.27,141,AHLATCI PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PKF,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.746742,81627677,387465536.41,1519,ATA PORTFÖY ALTIN KATILIM FONU
PKP,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.293849,301418810,389990423.44,78,ATA PORTFÖY PARA PİYASASI KATILIM SERBEST FON
PKR,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.579887,432953709,684017912.08,190,ROTA PORTFÖY PARA PİYASASI KATILIM FONU
PKT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.640746,4902943231,8044483888.27,1142,YAPI KREDİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON
PLR,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.719465,390995799,672303462.41,883,OSMANLI PORTFÖY PARA PİYASASI FONU
PPB,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.783482,37290781,364833689.73,1463,PHİLLİP PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PPD,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,34.66,63074847,2186174210.29,104,PERFORM PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PPE,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.153813,11589686,731932862.15,60,PHİLLİP PORTFÖY SERBEST (DÖVİZ) FON
PPG,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.494724,1198780046,1791845707.89,1662,ALBARAKA PORTFÖY PARA PİYASASI KATILIM FONU
PPI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.347875,1841879796,4324503475.71,2971,YAPI KREDİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU
PPJ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.905884,34726441741,66184571114.89,6576,AK PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
PPK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.315545,2423359699,5611399287.95,3160,QNB PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PPM,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.236218,58391735,130576621.9,135,PİRAMİT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PPN,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.939979,1874900962,11136872887.25,12092,NUROL PORTFÖY PARA PİYASASI (TL) FONU
PPP,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.212025,1274036906,4092238400.85,330,PERFORM PORTFÖY PARA PİYASASI (TL) FONU
PPS,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.022487,264676114,1064656241.36,2193,PHİLLİP PORTFÖY BİRİNCİ SERBEST FON
PPV,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.184644,2251769888,2667544828.44,169,AKTİF PORTFÖY PARA PİYASASI SERBEST (TL) FON
PPZ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.772612,1642903609,11126749491.17,8069,AZİMUT PORTFÖY PARA PİYASASI (TL) FONU
PRD,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,2.412901,168611645,406843161.88,535,PİRAMİT PORTFÖY PARA PİYASASI (TL) FONU
PRH,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.25015,270783947,609304623.82,230,AURA PORTFÖY PARA PİYASASI (TL) FONU
PRR,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.373317,260765902,358114157.22,154,INVEO PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PRU,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,3.786878,582378737,2205397115.17,1061,ALLBATROSS PORTFÖY KISA VADELİ SERBEST (TL) FON
PRV,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.384479,1686830582,2335380777.35,69,ASTRA PORTFÖY PARA PİYASASI SERBEST FON
PSH,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,0.977276,17914592,17507503.5,329,DENİZ PORTFÖY PERAKENDE SEKTÖRÜ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
PSL,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.676328,30647823,265910563.39,48,AZİMUT PORTFÖY 8.0 SERBEST FON
PTE,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.749777,29745261230,52047564986.63,4881,TEB PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON
PTF,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.479867,574782425,850601740.48,273,QNB PORTFÖY TREND SERBEST FON
PTN,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.628227,591581646,963229438.92,817,PHİLLİP PORTFÖY ALTIN FONU
PTP,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,1.229625,117739431,144775304.06,300,AHLATCI PORTFÖY PARA PİYASASI (TL) FONU
PTS,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.648878,6267069599,10333635141.39,998,QNB PORTFÖY PARA PİYASASI SERBEST (TL) FON
PUC,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.603603,606306575,4610114232.84,792,AK PORTFÖY BİRİNCİ KISA VADELİ SERBEST (TL)  FON
PUH,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.622821,272571524,442334826.49,24,PERFORM PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
PVK,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.930507,6715548169,39826607003.24,8237,ALBARAKA PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
RAF,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.795159,21650971,82168870.67,13,ROTA PORTFÖY ALTINCI SERBEST FON
RBA,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,21.583831,83610254,1804629551.23,5291,ALBARAKA PORTFÖY BEREKET VAKFI NA DESTEK ALTIN KATILIM FONU
RBB,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.707053,14556735,24849122.76,39,RE-PIE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU
RBF,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.811258,5838445,10574931.28,76,ROTA PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
RBH,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,32.793133,27352428,896971816.6,5226,ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
RBI,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.212496,1118036,68437773.75,115,RE-PIE PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
RBK,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,8.944391,4112821,36786677.12,1130,ALBARAKA PORTFÖY KATILIM FONU
RBL,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.859804,125624587,233637166.68,793,QNB PORTFÖY ROBOTİK VE BLOCKCHAİN TEKNOLOJİLERİ SERBEST FON
RBN,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.463091,24595032,35984762.78,129,RE-PIE PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
RBP,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.337058,653755690,1527865011.44,923,RE-PIE PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
RBR,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.934289,27028647,106338520.75,932,RE-PIE  PORTFÖY BİRİNCİ KATILIM SERBEST FON
RBT,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kira Sertifikası Fonu,6.772461,228861796,1549957638.93,3083,ALBARAKA PORTFÖY KİRA SERTİFİKALARI  KATILIM FONU
RBV,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,7.107749,1320477895,9385625684.05,18592,ALBARAKA PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU
RCV,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.726955,35663647,61589518.85,138,AZİMUT PORTFÖY BİRİNCİ ÇOKLU VARLIK KATILIM FONU
RD1,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.971786,34182014,67399607.34,142,ROTA PORTFÖY BİRİNCİ DEĞİŞKEN FON
RDF,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.57825,191461117,302173428.53,552,ROTA PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RDT,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.939201,86674494,81404808.66,62,PHİLLİP PORTFÖY RODOSTO SERBEST FON
RFM,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.166949,71299502,83202900.96,605,ROTA PORTFÖY ENERJİ VE METAL FON SEPETİ FONU
RGD,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.109319,23026692,25543949.81,117,RE-PIE PORTFÖY AGRESİF DEĞİŞKEN FON
RGH,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.170917,31804442,37240375.17,24,RE-PIE PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RHI,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.729963,33164267,57372942.04,436,RE-PIE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
RHS,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,7.196585,98754562,710695646.73,1421,ROTA PORTFÖY HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON)
RIA,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.402503,8527284,11959542.1,45,ROTA PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RIH,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.902928,9277432,82596310.79,932,RE-PIE PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RIK,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.45042,85384618,465382067.33,3305,RE-PIE PORTFÖY İKİNCİ DEĞİŞKEN FON
RJG,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.46143,16514689,57164438.57,523,RE-PIE PORTFÖY ALTIN KATILIM FONU
RKC,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.769885,16320878,28886075.09,248,ROTA PORTFÖY İKİNCİ DEĞİŞKEN FON
RKH,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.999591,8000380,7997109.61,69,RE-PIE PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
RKS,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.09046,44914367,93891673.24,145,ROTA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
RKV,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.672134,276253018,738185153.75,214,RE-PIE PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
RLH,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.730678,162732641,281637720.83,38,ROTA PORTFÖY YİRMİNCİ SERBEST FON
ROF,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.241108,151661761,491552109.86,365,ROTA PORTFÖY ONUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RPC,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.20037,4581272,23824310.75,567,ROTA PORTFÖY İKLİM DEĞİŞİKLİĞİ ÇÖZÜMLERİ DEĞİŞKEN FON
RPD,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,14.422846,16734559,241359974.06,1741,RE-PIE PORTFÖY BİRİNCİ DEĞİŞKEN FON
RPG,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,6.24373,155082798,968295110.49,1602,ROTA PORTFÖY ALTIN FONU
RPI,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.468105,10145416,14894532.18,306,ROTA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
RPL,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.765508,70044514,123664167.28,13,RE-PIE PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON
RPM,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.440401,19636637,87194546.84,2914,ROTA PORTFÖY İLAÇ VE MEDİKAL TEKNOLOJİLERİ DEĞİŞKEN FON
RPN,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.992415,159059117,794089056.17,23,ROTA PORTFÖY NEV SERBEST FON
RPP,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.10388,1115965318,5695753033.15,6965,ROTA PORTFÖY PARA PİYASASI (TL) FONU
RPS,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,64.253362,2727957,175280409.16,93,ROTA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
RPT,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.290178,233598252,1235776243.14,162,ROTA PORTFÖY İKİNCİ SERBEST (TL) FON
RPX,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,64.057206,9805205,628094034.97,120,ROTA PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
RRA,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.545242,636641392,983765024.3,146,ROTA PORTFÖY PARA PİYASASI SERBEST FON
RRP,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.690608,428739604,724830644.58,72,RE-PIE PORTFÖY PARA PİYASASI KATILIM (TL) FON
RS1,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.662416,524590212,872086899.8,122,ROTA PORTFÖY BİRİNCİ KISA VADELİ SERBEST FON
RSK,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.868498,123866954,231445209.91,209,ROTA PORTFÖY ONSEKİZİNCİ SERBEST FON
RTD,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.021144,10901796,22034095.22,413,RE-PIE PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
RTG,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.663851,40124391,227258591.67,4639,ATA PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
RTH,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.835402,2495363,14561447.25,225,RE-PIE PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
RTP,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,12.219896,21842711,266915655.33,1136,RE-PIE PORTFÖY BİRİNCİ SERBEST FON
RUT,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.501567,65999864,165103074.28,4507,BV PORTFÖY ROBOTİK VE UZAY TEKNOLOJİLERİ DEĞİŞKEN FON
RYF,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.966542,32645830,358011849.96,60,ROTA PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
SAS,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.562145,574986309,898211836.38,40445,AK PORTFÖY SABANCI TOPLULUĞU ŞİRKETLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
SBH,SPARTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.614919,179074854,289191373.45,574,SPARTA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
SD1,SPARTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.994361,42061793,41824611.6,165,SPARTA PORTFÖY BİRİNCİ DEĞİŞKEN FON
SFS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.41128,22085624,31168991.74,79,AZİMUT PORTFÖY AGRESİF FON SEPETİ FONU
SGK,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,0.965102,200542129,193543564,73,EMAA BLUE PORTFÖY BİYOTEKNOLOJİ VE SAĞLIK SEKTÖRÜ DEĞİŞKEN FON
SGT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.03562,91189757,185627664.42,2651,GARANTİ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON
SHC,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.031626,76005579,78409336.76,143,STRATEJİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
SHE,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.477588,15099128,52508543.37,628,TEB PORTFÖY ÖNCE KADIN DEĞİŞKEN FON
SHU,SPARTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.308509,155656854,203678455.55,18,SPARTA PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
SKO,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.621117,110406555,178981888.23,2855,STRATEJİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
SKZ,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.037895,228350440,237003867.4,602,NEO PORTFÖY SEKİZİNCİ SERBEST FON
SLG,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.33593,340462440,454834075.14,717,QNB PORTFÖY ALGORİTMİK STRATEJİLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
SPE,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,109.327736,40787039,4459154645.98,1242,AZIMUT PORTFÖY 5.0 SERBEST (DÖVIZ) FON
SPN,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.233574,132929819,1360347112.59,344,AZİMUT PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
SPP,SPARTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.642707,187481335,307976872.33,657,SPARTA PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
SPR,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.26911,6568760,8336475.95,158,BV PORTFÖY SPOR ENDÜSTRİSİ DEĞİŞKEN FON
SPT,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.186196,41596875,90938918.86,872,AKTİF PORTFÖY KATILIM FON SEPETİ FONU
SSK,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.772554,25569606,45323502.03,571,DENİZ PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON
SSS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.38238,162905078,225196800.34,5116,YAPI KREDİ PORTFÖY SAVUNMA SANAYİİ ŞİRKETLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ST1,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,174.848183,3341237,584209158.44,2269,STRATEJİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
SUA,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.606972,4042357615,2453597355.71,1155,ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON
SUB,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.390804,273396645,106844384.29,728,ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON
SUC,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,23.060176,25715525,593004542.88,506,ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON
SUR,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.150823,191986083,220942011.78,87,EMAA BLUE PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
SVB,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,9.084316,23301454,211677765.39,1243,STRATEJİ PORTFÖY AGRESİF DEĞİŞKEN FON
TAR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.523505,53769426,135687430.61,6680,AK PORTFÖY TARIM VE GIDA TEKNOLOJİLERİ DEĞİŞKEN FON
TAU,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.641777,3879871290,2490011512.55,34297,İŞ PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TBT,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,54.377243,8924611,485295718.35,2475,TEB PORTFÖY BORÇLANMA ARAÇLARI FONU
TBV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.422101,2984884345,1259921260.07,7798,İŞ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU
TCA,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.782854,17390888720,13614531605.81,45121,ZİRAAT PORTFÖY ALTIN KATILIM FONU
TCB,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,0.241526,11729881927,2833077283.01,4598,TACİRLER PORTFÖY PARA PİYASASI FONU
TCC,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.080962,5125786229,414993300.23,400,TACİRLER PORTFÖY SERBEST ( DÖVİZ ) FON
TCD,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,47.779112,29372376,1403386054.85,11506,TACİRLER PORTFÖY DEĞIŞKEN FON
TCF,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.65868,682349152,3178846681.18,2746,TEB PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
TDG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.529569,1235860914,654474192.46,2082,İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU
TE3,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,40.713054,27861642,1134332534.16,2993,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
