fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
NKT,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.555422,69365275,107892300.76,812,NUROL PORTFÖY BİRİNCİ KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NLE,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.558208,221421699,345021045.21,9351,NUROL PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NLK,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.937671,3232413463,6263353481.22,985,NUROL PORTFÖY KISA VADELİ SERBEST FON
NME,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.384958,932593,54449403.36,49,NUROL PORTFÖY MERCAN KATILIM SERBEST (DÖVİZ) FON
NMU,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.284931,738423812,948823301.95,343,NUROL PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NNF,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,21.652075,80020173,1732602825.24,17386,HEDEF PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
NOI,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.500083,900597725,1350971443.89,14,TACİRLER PORTFÖY NOVA İSTATİSTİKSEL ARBİTRAJ SERBEST FON
NPH,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.521557,85230224,129682677.37,692,NUROL PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NRC,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,11.057496,19583045,216539448.55,3468,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON
NRG,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.724124,1033734600,5917225271.54,3234,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU
NSA,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.621094,309117979,810227412.74,334,NEO PORTFÖY PARA PİYASASI KATILIM SERBEST FON
NSD,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,66.451405,237811974,15802939704.75,181,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON
NSH,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.248143,1201118479,2700286416.95,1345,NUROL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NSK,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.951203,17956986,124822656.22,83,NEO PORTFÖY BİRİNCİ SERBEST FON
NSP,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.894675,614930502,1165093576.23,2680,NUROL PORTFÖY PARA PİYASASI KATILIM FONU
NST,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.169472,44469491,52005814.1,3227,İŞ PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NSY,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.467143,975480483,1431169001.13,59,NEO PORTFÖY YEDİNCİ SERBEST FON
NTB,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.74785,550964070,3166858627.77,1,AZİMUT PORTFÖY AVŞAR HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NTI,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.579339,151847416,239818515.11,1431,NEO PORTFÖY TEKNOLOJİ VE İNOVASYON DEĞİŞKEN FON
NUB,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,60.744507,34996743,2125859896.54,899,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON
NUH,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.283211,43289503,55549585.98,842,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NVB,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.952739,1042014698,5160826685.18,4606,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON
NVK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,47.453149,3417396,162166200.52,19,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON
NVT,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.773334,2257569092,10776130378.82,105,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON
NVZ,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.842852,8792426,517371425.94,332,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON
NZH,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.450102,156702772,540640526.27,298,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON
NZT,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.229365,540829300,3369022931.48,371,NEO PORTFÖY PARA PİYASASI SERBEST FON
NZU,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,51.867836,875816,45426680.77,31,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON
OBI,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,3.251147,91637253,297926197.45,487,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU
OBP,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.209999,179644581,37725174.03,831,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON
ODD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.23786,42064974,472720278.51,28,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON
ODG,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.167635,56692441,66196058.39,34,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON
ODP,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.213797,41314025,298031010.08,138,OSMANLI PORTFÖY BİRİNCİ SERBEST FON
ODS,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,70.140426,1682460,118008460.49,106,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON
ODV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,19.15631,80651843,1544991710.77,3771,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
OFI,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.090127,38441194,157229357.93,571,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU
OFS,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.354546,22449904,187558757.23,428,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU
OGD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,11.542774,66493960,767524762.4,3089,OYAK PORTFÖY ALTIN KATILIM FONU
OHB,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,24.126248,57959475,1398344696.65,1043,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OHK,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.917703,15587668,45480178.68,1365,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OIL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.864921,11301304,43678643.66,665,OSMANLI PORTFÖY ALTIN FON SEPETİ FONU
OIR,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.116761,3701939,18941938.51,226,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU
OJB,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.197047,495975945,26880431659.06,6681,QNB PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON
OJK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,13.325991,3440123463,45843053294.71,27474,QNB PORTFÖY ALTIN FONU
OJT,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,12.839552,355559919,4565230147.07,11039,QNB PORTFÖY TEKNOLOJİ FON SEPETİ FONU
OKD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.620733,137614722,85421998.57,978,OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON
OKP,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,6.632405,13677492,90714665.65,431,OYAK PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
OKT,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.167827,667570750,112036241.91,849,OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
OLA,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.105662,378109,20457837.19,31,OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON
OLD,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.080341,42912784,132185999.13,5394,QNB PORTFÖY TEMİZ ENERJİ VE SU FON SEPETİ FONU
OLE,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.210485,71763744,373923888.06,485,OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU
OMG,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.818327,710934028,1292710401.22,699,AZİMUT PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
OMT,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.020437,82181496,83861042.52,84,OSMANLI PORTFÖY PARA PİYASASI KATILIM (TL) FONU
ONE,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.462821,20445566,29908210.46,670,AKTİF PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
ONK,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,60.954875,1538345225,93769641166.52,21048,AK PORTFÖY ONİKİNCİ SERBEST (DÖVİZ-AVRO) FON
ONN,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.628186,258652135,1714394460.02,626,AKTİF PORTFÖY AKTİF ONİKS SERBEST (TL) FON
ONS,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.120831,3054592686,168371687955.23,23772,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON
OPB,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.585713,3709773,50399909.96,423,OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON
OPD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.734017,7946235,69402549.92,19,OSMANLI PORTFÖY ANKA SERBEST FON
OPF,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.249965,134241294,436279544.77,1008,OSMANLI PORTFÖY AGRESİF DEĞİŞKEN FON
OPH,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,24.764733,35170426,870986202.24,2450,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
OPI,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,22.223328,9544753,212116172.52,1514,OSMANLI PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OPL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,9.633573,3597163,34653533.94,469,OSMANLI PORTFÖY İKİNCİ DEĞİŞKEN FON
ORC,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.367659,934873092,1278587784.73,55,ASTRA PORTFÖY ALFA SERBEST FON
OSD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,14.623599,42428123,620451845.38,852,OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
OSL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.160005,11019695526,1763209876.64,4157,OSMANLI PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
OTJ,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.108076,435103307,3092747191.16,21391,OYAK PORTFÖY KIYMETLİ MADENLER KATILIM FON SEPETİ FONU
OTK,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.604261,490861,4223496.4,67,OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON
OTM,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.28747,11185714,14401272.36,94,AZİMUT PORTFÖY OTOMOTİV SEKTÖRÜ DEĞİŞKEN FON
OUD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,67.635185,2215938,149875376.21,119,OSMANLI PORTFÖY ATLANTİK SERBEST (DÖVİZ) FON
OVD,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.610581,257944060,931327917.8,3285,QNB PORTFÖY EMTİA FON SEPETİ FONU
P1A,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.576107,454846048,716886233.27,360,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) SERBEST FON
PA2,PUSULA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.0789,29021299,31311067.95,405,PUSULA PORTFÖY ALTIN KATILIM FONU
PAB,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.450875,145570943,211205201.61,729,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) FONU
PAF,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,3.521495,76583301,269687693.02,3163,PARDUS PORTFÖY ALTIN FONU
PAL,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.044706,2641083558,153300917680.33,30686,AK PORTFÖY ALTINCI SERBEST(DÖVİZ) FON
PAO,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.090675,3957963,4316852.72,217,PARDUS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PBI,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.30867,46559894,107491448.62,668,PARDUS PORTFÖY BİRİNCİ FON SEPETİ FONU
PBK,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.735881,1713338,100634416.47,109,ASTRA PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON
PBN,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.724765,289053705,498549633.34,554,PİRAMİT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PBR,PUSULA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.847624,941973653,798439515.04,16848,PUSULA PORTFÖY BİRİNCİ DEĞİŞKEN FON
PCE,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.293686,43440414,56198235.08,145,PARDUS PORTFÖY İNCİ SERBEST FON
PDD,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,6.065011,136218891,826169013.28,175,ASTRA PORTFÖY KATILIM FONU
PDF,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.249609,7745852,474430408.94,53,ASTRA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
PEA,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.455937,47273619,68827424.98,103,PERFORM PORTFÖY ALTIN FONU
PFO,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.395482,32493111,77836656.57,282,PHİLLİP PORTFÖY FON SEPETİ FONU
PFS,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.846879,5272285,15009557.07,88,ATLAS PORTFÖY FON SEPETİ FONU
PGD,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.821176,102513143,186694496.16,148,ASTRA PORTFÖY AGRESİF DEĞİŞKEN FON
PGS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.304919,126720334,165359794.04,419,AZİMUT PORTFÖY PAY GERİ ALIMI YAPAN ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PHE,PUSULA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0,0,0,49716,PUSULA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PHF,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.433258,295608299,423683076.77,92,PİRAMİT PORTFÖY BİST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PHI,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.562258,51167336,79936574.43,135,PİRAMİT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PHK,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.596156,52154983,83247486.32,343,PHİLLİP PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PID,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.904913,28138305,53601035.69,98,PİRAMİT PORTFÖY DEĞİŞKEN FON
PIL,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.816131,107281995,409402163.84,7638,ROTA PORTFÖY PİL TEKNOLOJİLERİ VE ENERJİ FON SEPETİ FONU
PIP,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.727935,3038572891,5250457406.97,372,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
PIR,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.658938,60377903,100163174.05,847,PİRAMİT PORTFÖY ALTIN FONU
PIS,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.503997,853243163,1283275402.68,194,PARDUS PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON
PJL,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.335815,236265472,1260668742.69,799,PHİLLİP PORTFÖY PARA PİYASASI FONU
PJP,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.567833,8054932,407320457.29,14,PERFORM PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
PK1,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.07393,12033676,12923322.41,154,AHLATCI PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PKD,PUSULA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.916235,6629133,6073841.65,102,PUSULA PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PKF,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.694099,81854992,384235458.85,1532,ATA PORTFÖY ALTIN KATILIM FONU
PKP,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.291795,323504146,417901107.65,102,ATA PORTFÖY PARA PİYASASI KATILIM SERBEST FON
PKR,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.576888,355484337,560558890.92,203,ROTA PORTFÖY PARA PİYASASI KATILIM FONU
PKT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.637522,5389077181,8824732031.61,1140,YAPI KREDİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON
PKV,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.120417,6414754139,13601953035.57,2840,PARDUS PORTFÖY KISA VADELİ SERBEST (TL) FON
PLR,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.716744,454579885,780397130.16,969,OSMANLI PORTFÖY PARA PİYASASI FONU
PMP,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.721151,16413171,11836367.75,366,PARDUS PORTFÖY MODEL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PO9,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.679355,278628980,189287896.13,136,PARDUS PORTFÖY ONDOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
POS,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.111738,60447991,67202327.71,332,PARDUS PORTFÖY ONBEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
PP1,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.678989,19341182,32473641.24,246,PARDUS PORTFÖY BİRİNCİ KATILIM FONU
PPB,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.901323,37345624,369771077.93,1477,PHİLLİP PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PPD,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,34.428191,63096142,2172286031.85,105,PERFORM PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PPE,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.072952,11648277,734691221.41,62,PHİLLİP PORTFÖY SERBEST (DÖVİZ) FON
PPG,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.491912,1260087626,1879939314.94,1698,ALBARAKA PORTFÖY PARA PİYASASI KATILIM FONU
PPH,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.531115,31784252,48665339.55,2228,PARDUS PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
PPI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.344613,1994455381,4676225353.72,3018,YAPI KREDİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU
PPJ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.90205,38988378598,74157851838.28,6616,AK PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
PPK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.311084,2648668966,6121295464.35,3179,QNB PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PPM,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.226628,57216347,127399542.37,139,PİRAMİT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PPN,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.930648,2120421281,12575472537.08,13173,NUROL PORTFÖY PARA PİYASASI (TL) FONU
PPP,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.205704,1376552052,4412818767.69,353,PERFORM PORTFÖY PARA PİYASASI (TL) FONU
PPS,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.262929,265645652,1132428638.11,2174,PHİLLİP PORTFÖY BİRİNCİ SERBEST FON
PPT,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.378255,641343988,2166623302.22,3983,ATLAS PORTFÖY PARA PİYASASI (TL) FONU
PPV,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.18227,2281792056,2697695013.91,172,AKTİF PORTFÖY PARA PİYASASI SERBEST (TL) FON
PPZ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.766096,1699407750,11498356376.61,8299,AZİMUT PORTFÖY PARA PİYASASI (TL) FONU
PRD,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,2.409107,187569246,451874373.46,600,PİRAMİT PORTFÖY PARA PİYASASI (TL) FONU
PRH,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.246383,280226412,629495944.39,274,AURA PORTFÖY PARA PİYASASI (TL) FONU
PRR,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.370549,485856733,665890507.72,161,INVEO PORTFÖY PARA PİYASASI KATILIM (TL) FONU
PRU,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,3.780194,791747542,2992959102.25,1343,ALLBATROSS PORTFÖY KISA VADELİ SERBEST (TL) FON
